"","outd","NoInt:91","CI:91","CI_HQ:91","CI_HQ_SD:91","CI_SD:91","CI_HQ_SDOL70:91","MG:91","PC:91","PC_CI_HQ_SDOL70:91","PC_CI_SD:91","PC_CI_HQ_SD:91","MG_PC_CI_HQ_SDOL70:91","NoInt:121","CI:121","CI_HQ:121","CI_HQ_SD:121","CI_SD:121","CI_HQ_SDOL70:121","MG:121","PC:121","PC_CI_HQ_SDOL70:121","PC_CI_SD:121","PC_CI_HQ_SD:121","MG_PC_CI_HQ_SDOL70:121","NoInt:152","CI:152","CI_HQ:152","CI_HQ_SD:152","CI_SD:152","CI_HQ_SDOL70:152","MG:152","PC:152","PC_CI_HQ_SDOL70:152","PC_CI_SD:152","PC_CI_HQ_SD:152","MG_PC_CI_HQ_SDOL70:152","NoInt:182","CI:182","CI_HQ:182","CI_HQ_SD:182","CI_SD:182","CI_HQ_SDOL70:182","MG:182","PC:182","PC_CI_HQ_SDOL70:182","PC_CI_SD:182","PC_CI_HQ_SD:182","MG_PC_CI_HQ_SDOL70:182"
"393",392,0,0,25.2,16,42.4,49.1,0,0.6,327.5,15.1,12.6,154.9,0,0,10.9,537.1,3096.8,20.6,0,0.2,9690.2,54.9,231,3384.7,0,0,3.2,15314.7,49088,5.1,0,0.5,38705.2,1795.5,12399.8,26625.2,0,0,0.7,153482.8,29467,1.5,0,0,40833.3,59965.9,286722.1,94758.5
"394",393,0,0,23.3,14.2,41.2,47.3,0,0.4,311.2,13.5,12,143.1,0,0,10.7,501.8,2949.7,20.1,0,0.2,9273.6,51.1,206,3179.9,0,0,2.9,14299,48153.3,5.2,0,0.4,37773.4,1591.6,11031.4,25206.2,0,0,0.6,150102.7,30396.1,1.4,0,0,41586.3,53793.9,269680.8,93867.2
"395",394,0,0,21,12.9,38.5,46.6,0,0.4,296.1,12.3,10.7,133.4,0,0,10.8,473.1,2804.8,20.5,0,0.1,8908.1,47.3,183,2982.5,0,0,3.2,13353.6,47169.8,5.4,0,0.3,36851.2,1410,9819.2,23865.2,0,0,0.4,146497,31350.6,1.3,0,0,42319.4,48134,252882.2,92774.3
"396",395,0,0,19.1,13.3,36.1,44.8,0,0.3,282.3,12.1,8.8,124.5,0,0,10.1,441.3,2679.9,19.8,0,0.1,8509.2,42.1,161.9,2801.1,0,0,3.5,12456.6,46163.7,4.7,0,0.3,35879.9,1254.9,8729.2,22569.9,0,0,0.5,142808.8,32280.8,1.5,0,0,43026.6,43152.3,236547.4,91598.6
"397",396,0,0,17.8,12,34.3,44.3,0,0.2,270,11.2,8.7,118.4,0,0,9.9,415.2,2564.7,18.5,0,0.1,8156.6,39.2,141.6,2620.8,0,0,3.4,11626,45149.5,5.4,0,0,34945.9,1105.8,7762.3,21365.9,0,0,0.4,138932.5,33251.5,1.6,0,0,43698.3,38634.1,220711.4,90357.4
"398",397,0,0,18,12,31.7,44.9,0,0.2,258.4,10.4,7.3,112.1,0,0,9.7,384.1,2451.6,18.1,0,0.2,7806.4,35.2,125.4,2448.9,0,0,3.7,10810.4,44078.2,6.2,0,0,34015.7,972.5,6887.6,20215.2,0,0,0.4,134920.5,34155.4,1.5,0,0,44303.9,34516.7,205368.5,88977
"399",398,0,0,17.1,11.4,29,44.2,0,0,240.6,9.5,6.4,109.4,0,0,9.1,357.3,2344.7,16.8,0,0.2,7470.3,32.9,114,2288.2,0,0,3.7,10064.4,43053.3,5.7,0,0,33059.2,861.3,6130.2,19120.4,0,0,0.4,130767.5,35129.3,1.2,0,0,44910,30745.7,190504,87417.1
"400",399,0,0,16.7,10.5,27.1,43.5,0,0,229.3,8.4,6.2,103.3,0,0,8.2,330.6,2239.5,15,0,0.2,7150.9,29.1,100.3,2149.3,0,0,3.5,9397.6,42020.7,5.4,0,0.2,32140.6,767.8,5441.9,18081.2,0,0,0.5,126456.9,36069.7,1.3,0,0,45514.1,27483.9,176536.8,85807.8
"401",400,0,0,17.2,10.1,25.9,42.4,0,0,218.5,7.1,5.1,99.4,0,0,7.5,308.5,2147.4,14.2,0,0.2,6843.3,24.1,88.9,2016,0,0,3.4,8760.8,40971.8,5.5,0,0.3,31235.2,681,4830.3,17088.5,0,0,0.5,122104.5,37005.5,1,0,0,46041.7,24545.3,163061.7,83983.4
"402",401,0,0,17.3,9.9,24.3,40.7,0,0,209.8,6.5,4.4,97,0,0,7.2,286.5,2062.5,12.7,0,0.2,6543.2,22,76.6,1892.5,0,0,3,8166.5,39935,5.8,0,0.3,30315.6,604,4280,16131.5,0,0,0.4,117638.1,38036.6,0.9,0,0,46505.8,21837.5,150328.1,82109.8
